0.265745	0.461616
0.510547	0.662750
0.141667	0.865676
0.806370	0.902996
0.973890	0.989622
0.781611	0.810465
0.922668	0.284003
0.352938	0.504540
0.350498	0.811799
0.237700	0.112509
0.765035	0.431464
0.437028	0.721246
0.135848	0.615055
0.179336	0.541996
0.721345	0.477725
0.470540	0.334765
0.011304	0.576494
0.336578	0.284613
0.064462	0.372961
0.551713	0.087994
0.927232	0.301771
0.312321	0.281835
0.856279	0.180515
0.705921	0.491131
0.091551	0.714489
0.407707	0.526104
0.322733	0.655041
0.139407	0.859472
0.748343	0.262354
0.018936	0.471535
0.424851	0.518999
0.706459	0.874307
0.044978	0.027331
0.124003	0.966405
0.677491	0.742126
0.445447	0.095215
0.463088	0.402297
0.083099	0.951565
0.660672	0.338591
0.454107	0.491236
0.987382	0.965470
0.420207	0.565788
0.720932	0.282398
0.416698	0.719070
0.427870	0.150556
0.152387	0.084855
0.480875	0.216399
0.362339	0.368160
0.607550	0.677289
0.633087	0.845639
0.627286	0.216994
0.873856	0.537951
0.423061	0.689159
0.367259	0.662802
0.815929	0.845650
0.965016	0.543873
0.053281	0.869204
0.018286	0.845761
0.460762	0.503306
0.924696	0.239677
0.971244	0.440128
0.042457	0.566252
0.710130	0.516629
0.578241	0.207682
0.470331	0.105700
0.342628	0.678843
0.038429	0.804270
0.524782	0.205131
0.518914	0.408174
0.793530	0.423827
0.545770	0.600009
0.835720	0.332832
0.319715	0.867379
0.860527	0.236100
0.699773	0.269273
0.369015	0.856873
0.881702	0.712136
0.328678	0.466150
0.527568	0.390023
0.748931	0.896216
0.286256	0.801803
0.007242	0.844228
0.498678	0.745928
0.345444	0.633450
0.385699	0.494422
0.123336	0.730776
0.516917	0.821019
0.419630	0.710542
0.988459	0.328429
0.676062	0.559394
0.919920	0.880739
0.717027	0.581987
0.864113	0.092089
0.951796	0.231792
0.445121	0.727143
0.784657	0.071853
0.066053	0.410663
0.049626	0.997265
0.795412	0.800795
0.198020	0.239540
0.809199	0.425758
0.627844	0.753446
0.194393	0.619943
0.157219	0.405249
0.969040	0.405284
0.129757	0.490090
0.024989	0.237338
0.447366	0.096661
0.991906	0.665109
0.419254	0.079153
0.790342	0.606430
0.883624	0.278996
0.216016	0.219642
0.642420	0.779464
0.234295	0.151859
0.375019	0.311284
0.764048	0.856487
0.995004	0.884841
0.959989	0.739897
0.516746	0.645503
0.179665	0.643312
0.335232	0.197852
0.382456	0.439728
0.326402	0.878903
0.319663	0.222215
0.908297	0.965978
0.217468	0.075951
0.814515	0.067900
0.946009	0.429607
0.857592	0.552089
0.528611	0.647053
0.949177	0.806522
0.502686	0.804778
0.501809	0.939560
0.245908	0.926699
0.296561	0.471453
0.117171	0.979920
0.464936	0.977454
0.861271	0.922563
0.528884	0.157652
0.661407	0.513016
0.601727	0.275406
0.620336	0.908844
0.335830	0.591831
0.324430	0.265330
0.314656	0.854197
0.912370	0.335174
0.451257	0.707506
0.034260	0.603483
0.706180	0.403383
0.364977	0.025594
0.566135	0.032193
0.914428	0.881392
0.908179	0.578049
0.021980	0.862917
0.709862	0.268800
0.427221	0.776329
0.542832	0.913945
0.688895	0.015772
0.141344	0.491487
0.040745	0.169732
0.839609	0.378797
0.590543	0.585274
0.370773	0.987610
0.811239	0.428253
0.979079	0.533172
0.443503	0.196364
0.567077	0.124244
0.781335	0.826861
0.558710	0.870928
0.009174	0.932266
0.844360	0.700131
0.043559	0.971112
0.657768	0.558743
0.833010	0.392268
0.649558	0.901351
0.971680	0.453532
0.420103	0.014446
0.631864	0.748633
0.419913	0.743949
0.050859	0.109959
0.130240	0.545460
0.940096	0.414114
0.421716	0.133001
0.954041	0.521312
0.056034	0.787638
0.865052	0.156468
0.610925	0.532601
0.302650	0.547004
0.772262	0.145494
0.196632	0.751150
0.890310	0.914237
0.718510	0.106261
0.258314	0.932778
0.186712	0.507709
0.745018	0.773909
0.127785	0.491056
0.290345	0.383845
0.320120	0.319694
0.039127	0.463183
0.735933	0.633479
0.974589	0.568221
0.267798	0.456689
0.223757	0.619730
0.880658	0.604185
0.148950	0.004144
0.578268	0.309378
0.242899	0.398150
0.881639	0.588067
0.281002	0.056002
0.778508	0.372710
0.504021	0.993634
0.059395	0.918203
0.795342	0.663995
0.592391	0.757562
0.842706	0.018082
0.612997	0.955913
0.918039	0.688649
0.033175	0.313083
0.276207	0.315743
0.103051	0.294577
0.303737	0.348063
0.018294	0.048235
0.775445	0.233165
0.724686	0.668986
0.504204	0.888048
0.794928	0.425572
0.219625	0.193286
0.004649	0.506999
0.736850	0.555881
0.814548	0.242261
0.053659	0.642044
0.688450	0.948518
0.647895	0.296174
0.016134	0.529822
0.610117	0.353648
0.176484	0.062417
0.598028	0.144313
0.134001	0.355305
0.349461	0.600625
0.227343	0.974092
0.807578	0.351608
0.750044	0.468664
0.812274	0.603496
0.720223	0.359267
0.542146	0.537611
0.001649	0.044015
0.699235	0.592868
0.225024	0.248137
0.215893	0.976308
0.425442	0.102386
0.071191	0.560481
0.452194	0.973145
0.166005	0.953764
0.859084	0.264930
0.461322	0.475726
0.873980	0.662061
0.983425	0.870857
0.436413	0.303458
0.558471	0.197203
0.630525	0.782820
0.904304	0.539685
0.215699	0.865543
0.080464	0.571319
0.681259	0.600927
0.584398	0.370627
0.250355	0.542936
0.820615	0.115025
0.185854	0.455819
0.850606	0.228290
0.489945	0.534534
0.503553	0.775477
0.902180	0.606529
0.650647	0.479130
0.256308	0.367505
0.673385	0.152034
0.358820	0.622033
0.642891	0.050358
0.974768	0.041670
0.136322	0.310406
0.397138	0.582657
0.499264	0.874263
0.286712	0.052097
0.086211	0.361985
0.904918	0.386684
0.514903	0.310739
0.120987	0.087619
0.435826	0.900094
0.002908	0.339966
0.274615	0.850545
0.780918	0.991881
0.499834	0.681552
0.529839	0.282219
0.444440	0.340492
0.700427	0.504057
0.543881	0.830493
0.930942	0.240138
0.123914	0.426651
0.596627	0.801751
0.598911	0.678846
0.792891	0.982469
0.311705	0.421657
0.758694	0.278204
0.838752	0.609381
0.050617	0.910322
0.476812	0.790814
0.592025	0.872714
0.346605	0.134048
0.902798	0.155359
0.277862	0.510384
0.453172	0.491556
0.231558	0.602252
0.647965	0.840784
0.429094	0.441059
0.836079	0.242951
0.247523	0.335881
0.453516	0.451941
0.876893	0.319558
0.903568	0.925200
0.484703	0.771986
0.858644	0.427606
0.807001	0.317234
0.232479	0.556290
0.828120	0.373547
0.261709	0.027250
0.688976	0.042721
0.053073	0.225161
0.783155	0.607254
0.117930	0.250446
0.386373	0.791050
0.875766	0.043960
0.572420	0.400256
0.242959	0.200507
0.723188	0.631659
0.809867	0.155863
0.140951	0.225545
0.872569	0.824180
0.063081	0.520387
0.276065	0.089579
0.033813	0.246437
0.179672	0.619512
0.429676	0.884354
0.921645	0.037977
0.904290	0.176654
0.168472	0.125628
0.288068	0.083042
0.012211	0.245074
0.860736	0.707340
0.871762	0.526526
0.311876	0.740498
0.309395	0.832841
0.269266	0.707370
0.554734	0.916996
0.841231	0.507751
0.236277	0.599149
0.695965	0.188456
0.707124	0.668660
0.186021	0.155392
0.980495	0.631117
0.131836	0.019647
0.949907	0.671952
0.613152	0.244298
0.124765	0.439612
0.123546	0.274544
0.826503	0.512558
0.352761	0.222636
0.001398	0.598266
0.051622	0.058626
0.515424	0.781975
0.045606	0.386138
0.725913	0.369063
0.301456	0.980629
0.792832	0.236626
0.193231	0.433822
0.781907	0.552663
0.435513	0.673318
0.606850	0.796042
0.457427	0.725257
0.084542	0.111860
0.703768	0.892983
0.623721	0.754157
0.392386	0.588403
0.131212	0.549464
0.434566	0.174544
0.603339	0.547820
0.809650	0.507906
0.608543	0.461209
0.212745	0.606260
0.417655	0.568687
0.800791	0.868431
0.401239	0.007557
0.304579	0.893479
0.906206	0.079737
0.378948	0.118782
0.988918	0.840143
0.922220	0.462626
0.093715	0.006661
0.538871	0.332198
0.869786	0.380087
0.835135	0.869330
0.057962	0.115377
0.472029	0.589948
0.334878	0.694299
0.144622	0.830715
0.646328	0.230129
0.700512	0.010692
0.306325	0.429452
0.100376	0.628983
0.334878	0.928532
0.231768	0.439596
0.489546	0.520369
0.852221	0.551132
0.562148	0.755259
0.018433	0.533833
0.595282	0.762722
0.356644	0.995942
0.376569	0.674664
0.654915	0.778941
0.618007	0.019488
0.303613	0.459765
0.251148	0.009195
0.663773	0.931880
0.885868	0.351110
0.877178	0.488430
0.049501	0.374951
0.750307	0.117734
0.998362	0.325528
0.362730	0.920779
0.073877	0.840578
0.353946	0.939474
0.939106	0.558313
0.820596	0.567090
0.004773	0.504629
0.274188	0.297989
0.828383	0.062007
0.087091	0.248580
0.038446	0.284558
0.529803	0.529487
0.633198	0.547334
0.794007	0.739364
0.166447	0.309490
0.963539	0.729878
0.158474	0.226305
0.095324	0.687179
0.567686	0.496056
0.635284	0.826116
0.706715	0.311220
0.606231	0.902527
0.629663	0.758014
0.186185	0.658782
0.115598	0.532597
0.750526	0.166996
0.706135	0.290132
0.212963	0.004150
0.474732	0.715866
0.380373	0.390357
0.177532	0.867711
0.652083	0.488679
0.575282	0.844259
0.402187	0.008537
0.987147	0.063455
0.179036	0.306716
0.490544	0.328832
0.551658	0.873130
0.661384	0.703864
0.037817	0.499107
0.816362	0.272629
0.036626	0.673341
0.209469	0.802729
0.004111	0.510102
0.099260	0.593199
0.990268	0.177746
0.007470	0.532802
0.005275	0.785152
0.704539	0.732327
0.035130	0.631934
0.717574	0.893076
0.540478	0.188139
0.309037	0.869195
0.579737	0.235389
0.814299	0.675209
0.763619	0.349315
0.617629	0.315767
0.154389	0.848096
0.406183	0.627530
0.791672	0.331092
0.306766	0.014852
0.244072	0.588399
0.716285	0.095359
0.125630	0.667535
0.818115	0.775476
0.449765	0.129509
0.446163	0.634218
0.262138	0.083589
0.957717	0.723488
0.312090	0.068463
0.268050	0.017799
0.769939	0.478417
0.845919	0.956941
0.205209	0.256676
0.380831	0.950145
0.370792	0.292815
0.509083	0.999805
0.430902	0.525462
0.197472	0.141223
0.877563	0.618502
0.835640	0.084771
0.381717	0.825353
0.919888	0.139208
0.446728	0.200450
0.026251	0.183381
0.865346	0.594208
0.378205	0.481182
0.642029	0.544795
0.096485	0.085430
0.215985	0.568540
0.683624	0.011121
0.571949	0.253899
0.344352	0.469625
0.255392	0.896235
0.451259	0.158192
0.405491	0.357046
0.806616	0.370405
0.267435	0.564965
0.132509	0.791135
0.621778	0.794041
0.459820	0.069189
0.666195	0.732528
0.356137	0.390850
0.013079	0.958694
0.378948	0.390839
0.673122	0.592923
0.654587	0.801252
0.985858	0.702662
0.196140	0.223202
0.580807	0.780147
0.095688	0.515667
0.512440	0.194251
0.018456	0.568380
0.034012	0.338117
0.532952	0.194319
0.634311	0.851445
0.267283	0.726852
0.493831	0.394856
0.593358	0.091345
0.617594	0.075479
0.157486	0.255800
0.659330	0.238534
0.897673	0.737144
0.019105	0.448177
0.453283	0.683913
0.759441	0.768106
0.039753	0.179377
0.390514	0.981867
0.945138	0.140839
0.687366	0.560158
0.465664	0.585398
0.219867	0.088830
0.572887	0.641402
0.732469	0.232154
0.527379	0.075557
0.254836	0.115513
0.099582	0.422104
0.769330	0.301922
0.585802	0.291513
0.070354	0.189462
0.028748	0.485429
0.410185	0.086336
0.579984	0.342591
0.890185	0.940241
0.010607	0.118526
0.008701	0.615726
0.748569	0.224963
0.565628	0.572684
0.002794	0.420682
0.976665	0.755787
